ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
EAH-408_bucketwoodenpailwithahandle-1-1,EAH-408_bucketwoodenpailwithahandle-1,sapaγ,409,false,expert,wot,,,
H-409_lightcolouredyellowishpalepartlybald-1-1,H-409_lightcolouredyellowishpalepartlybald-1,sār,410,false,expert,wot,,,
EAH-409_lightcolouredyellowishpalepartlybald-1-1,EAH-409_lightcolouredyellowishpalepartlybald-1,sar,410,false,expert,wot,,,
H-410_wing-1-1,H-410_wing-1,sārń,411,false,expert,wot,,,
EAH-410_wing-1-1,EAH-410_wing-1,śārn,411,false,expert,wot,,,
H-411_grocergrandhandler-1-1,H-411_grocergrandhandler-1,såtōč,412,false,expert,wot,,,
OH-411_grocergrandhandler-1-1,OH-411_grocergrandhandler-1,satōč,412,false,expert,wot,,,
LAH-411_grocergrandhandler-1-1,LAH-411_grocergrandhandler-1,satiwči,412,false,expert,wot,,,
EAH-411_grocergrandhandler-1-1,EAH-411_grocergrandhandler-1,satiγči,412,false,expert,wot,,,
H-412_chairseatbenchthrone-1-1,H-412_chairseatbenchthrone-1,sēk,413,false,expert,wot,,,
EAH-412_chairseatbenchthrone-1-1,EAH-412_chairseatbenchthrone-1,sekü,413,false,expert,wot,,,
H-413_wind-1-1,H-413_wind-1,sēl,414,false,expert,wot,,,
EAH-413_wind-1-1,EAH-413_wind-1,sēl,414,false,expert,wot,,,
H-415_toslumbertodoze-1-1,H-415_toslumbertodoze-1,sender,415,false,expert,wot,,,
EAH-415_toslumbertodoze-1-1,EAH-415_toslumbertodoze-1,sen,415,false,expert,wot,,,
H-415_toslumbertodoze-2-1,H-415_toslumbertodoze-2,söndör,416,false,expert,wot,,,
EAH-415_toslumbertodoze-2-1,EAH-415_toslumbertodoze-2,sön,416,false,expert,wot,,,
H-416_beautiful-1-1,H-416_beautiful-1,sēp,417,false,expert,wot,,,
EAH-416_beautiful-1-1,EAH-416_beautiful-1,sip,417,false,expert,wot,,,
H-417_frecklesunspotstain-1-1,H-417_frecklesunspotstain-1,seplȫ,418,false,expert,wot,,,
EAH-417_frecklesunspotstain-1-1,EAH-417_frecklesunspotstain-1,sepleγ,418,false,expert,wot,,,
H-418_partofavillagestreetgroupofpeoplerowlineorder-1-1,H-418_partofavillagestreetgroupofpeoplerowlineorder-1,ser,419,false,expert,wot,,,
EAH-418_partofavillagestreetgroupofpeoplerowlineorder-1-1,EAH-418_partofavillagestreetgroupofpeoplerowlineorder-1,śer,419,false,expert,wot,,,
H-419_threshingfloorround-1-1,H-419_threshingfloorround-1,sērǖ,420,false,expert,wot,,,
EAH-419_threshingfloorround-1-1,EAH-419_threshingfloorround-1,sürüγ,420,false,expert,wot,,,
H-420_fumesvapourspiritsalcoholhumours-1-1,H-420_fumesvapourspiritsalcoholhumours-1,ses,421,false,expert,wot,,,
EAH-420_fumesvapourspiritsalcoholhumours-1-1,EAH-420_fumesvapourspiritsalcoholhumours-1,sis,421,false,expert,wot,,,
H-421_colourfaceexternalappearancethebestpartofsomethingtheupperpartofsomething-1-1,H-421_colourfaceexternalappearancethebestpartofsomethingtheupperpartofsomething-1,sīn,422,false,expert,wot,,,
EAH-421_colourfaceexternalappearancethebestpartofsomethingtheupperpartofsomething-1-1,EAH-421_colourfaceexternalappearancethebestpartofsomethingtheupperpartofsomething-1,sin,422,false,expert,wot,,,
H-423_thinhideropestrapusedforembroideryorasawhiprefrozenthinlayerafterthemeltingofsnow-1-1,H-423_thinhideropestrapusedforembroideryorasawhiprefrozenthinlayerafterthemeltingofsnow-1,siroń,423,false,expert,wot,,,
OH-423_thinhideropestrapusedforembroideryorasawhiprefrozenthinlayerafterthemeltingofsnow-1-1,OH-423_thinhideropestrapusedforembroideryorasawhiprefrozenthinlayerafterthemeltingofsnow-1,siron,423,false,expert,wot,,,
LAH-423_thinhideropestrapusedforembroideryorasawhiprefrozenthinlayerafterthemeltingofsnow-1-1,LAH-423_thinhideropestrapusedforembroideryorasawhiprefrozenthinlayerafterthemeltingofsnow-1,sirum,423,false,expert,wot,,,
EAH-423_thinhideropestrapusedforembroideryorasawhiprefrozenthinlayerafterthemeltingofsnow-1-1,EAH-423_thinhideropestrapusedforembroideryorasawhiprefrozenthinlayerafterthemeltingofsnow-1,siyrum,423,false,expert,wot,,,
H-423_thinhideropestrapusedforembroideryorasawhiprefrozenthinlayerafterthemeltingofsnow-2-1,H-423_thinhideropestrapusedforembroideryorasawhiprefrozenthinlayerafterthemeltingofsnow-2,siroń,424,false,expert,wot,,,
OH-423_thinhideropestrapusedforembroideryorasawhiprefrozenthinlayerafterthemeltingofsnow-2-1,OH-423_thinhideropestrapusedforembroideryorasawhiprefrozenthinlayerafterthemeltingofsnow-2,sirom,424,false,expert,wot,,,
LAH-423_thinhideropestrapusedforembroideryorasawhiprefrozenthinlayerafterthemeltingofsnow-2-1,LAH-423_thinhideropestrapusedforembroideryorasawhiprefrozenthinlayerafterthemeltingofsnow-2,sirum,424,false,expert,wot,,,
EAH-423_thinhideropestrapusedforembroideryorasawhiprefrozenthinlayerafterthemeltingofsnow-2-1,EAH-423_thinhideropestrapusedforembroideryorasawhiprefrozenthinlayerafterthemeltingofsnow-2,siyrum,424,false,expert,wot,,,
H-424_rockcliffocciputcrestofmountain-1-1,H-424_rockcliffocciputcrestofmountain-1,sirt,425,false,expert,wot,,,
H-425_word-1-1,H-425_word-1,sō,426,false,expert,wot,,,
EAH-425_word-1-1,EAH-425_word-1,saw,426,false,expert,wot,,,
H-426_akindoffalconpielfalcusgyrfalco-1-1,H-426_akindoffalconpielfalcusgyrfalco-1,songor,427,false,expert,wot,,,
EAH-426_akindoffalconpielfalcusgyrfalco-1-1,EAH-426_akindoffalconpielfalcusgyrfalco-1,sonkor,427,false,expert,wot,,,
H-427_tospreadtoscattertowinnow-1-1,H-427_tospreadtoscattertowinnow-1,sōr,428,false,expert,wot,,,
EAH-427_tospreadtoscattertowinnow-1-1,EAH-427_tospreadtoscattertowinnow-1,sawur,428,false,expert,wot,,,
H-428_grasshopper-1-1,H-428_grasshopper-1,söčke,429,false,expert,wot,,,
OH-428_grasshopper-1-1,OH-428_grasshopper-1,sökče,429,false,expert,wot,,,
LAH-428_grasshopper-1-1,LAH-428_grasshopper-1,sökśȫ,429,false,expert,wot,,,
EAH-428_grasshopper-1-1,EAH-428_grasshopper-1,sek,429,false,expert,wot,,,
H-429_toleaptojumptoescapetoflee-1-1,H-429_toleaptojumptoescapetoflee-1,sökik,430,false,expert,wot,,,
OH-429_toleaptojumptoescapetoflee-1-1,OH-429_toleaptojumptoescapetoflee-1,sök,430,false,expert,wot,,,
EAH-429_toleaptojumptoescapetoflee-1-1,EAH-429_toleaptojumptoescapetoflee-1,sek,430,false,expert,wot,,,
H-431_grapewinegrapevitisvinifer-1-1,H-431_grapewinegrapevitisvinifer-1,sȫlȫ,431,false,expert,wot,,,
OH-431_grapewinegrapevitisvinifer-1-1,OH-431_grapewinegrapevitisvinifer-1,seleγ,431,false,expert,wot,,,
EAH-431_grapewinegrapevitisvinifer-1-1,EAH-431_grapewinegrapevitisvinifer-1,śeleγ,431,false,expert,wot,,,
H-431_grapewinegrapevitisvinifer-2-1,H-431_grapewinegrapevitisvinifer-2,söllȫ,432,false,expert,wot,,,
OH-431_grapewinegrapevitisvinifer-2-1,OH-431_grapewinegrapevitisvinifer-2,selleγ,432,false,expert,wot,,,
EAH-431_grapewinegrapevitisvinifer-2-1,EAH-431_grapewinegrapevitisvinifer-2,śeleγ,432,false,expert,wot,,,
H-432_mosquitognatculexpipens-1-1,H-432_mosquitognatculexpipens-1,sūńog,433,false,expert,wot,,,
OH-432_mosquitognatculexpipens-1-1,OH-432_mosquitognatculexpipens-1,sunug,433,false,expert,wot,,,
EAH-432_mosquitognatculexpipens-1-1,EAH-432_mosquitognatculexpipens-1,sinuk,433,false,expert,wot,,,
H-433_furrier-1-1,H-433_furrier-1,sǖč,434,false,expert,wot,,,
OH-433_furrier-1-1,OH-433_furrier-1,seü̯či,434,false,expert,wot,,,
LAH-433_furrier-1-1,LAH-433_furrier-1,siwči,434,false,expert,wot,,,
EAH-433_furrier-1-1,EAH-433_furrier-1,śiγči,434,false,expert,wot,,,
H-434_toceasetostop-1-1,H-434_toceasetostop-1,szǖnik,435,false,expert,wot,,,
OH-434_toceasetostop-1-1,OH-434_toceasetostop-1,sün,435,false,expert,wot,,,
EAH-434_toceasetostop-1-1,EAH-434_toceasetostop-1,sön,435,false,expert,wot,,,
H-435_tostraintofilter-1-1,H-435_tostraintofilter-1,sǖr,436,false,expert,wot,,,
EAH-435_tostraintofilter-1-1,EAH-435_tostraintofilter-1,sür,436,false,expert,wot,,,
H-436_virginpure-1-1,H-436_virginpure-1,sǖz,437,false,expert,wot,,,
OH-436_virginpure-1-1,OH-436_virginpure-1,süz,437,false,expert,wot,,,
EAH-436_virginpure-1-1,EAH-436_virginpure-1,süzök,437,false,expert,wot,,,
H-437_sorcerermedicineman-1-1,H-437_sorcerermedicineman-1,tāltoš,438,false,expert,wot,,,
OH-437_sorcerermedicineman-1-1,OH-437_sorcerermedicineman-1,taltuš,438,false,expert,wot,,,
EAH-437_sorcerermedicineman-1-1,EAH-437_sorcerermedicineman-1,taltuči,438,false,expert,wot,,,
H-438_advicecouncil-1-1,H-438_advicecouncil-1,tånāč,439,false,expert,wot,,,
EAH-438_advicecouncil-1-1,EAH-438_advicecouncil-1,tanilč,439,false,expert,wot,,,
H-439_witness-1-1,H-439_witness-1,tånū,440,false,expert,wot,,,
EAH-439_witness-1-1,EAH-439_witness-1,tanu,440,false,expert,wot,,,
H-440_tofeedtonourish-1-1,H-440_tofeedtonourish-1,tāplāl,441,false,expert,wot,,,
OH-440_tofeedtonourish-1-1,OH-440_tofeedtonourish-1,tāplā,441,false,expert,wot,,,
EAH-440_tofeedtonourish-1-1,EAH-440_tofeedtonourish-1,taplaγ,441,false,expert,wot,,,
H-441_tindertinderfungusfomesfomentarius-1-1,H-441_tindertinderfungusfomesfomentarius-1,tåplō,442,false,expert,wot,,,
OH-441_tindertinderfungusfomesfomentarius-1-1,OH-441_tindertinderfungusfomesfomentarius-1,tåplou̯,442,false,expert,wot,,,
LAH-441_tindertinderfungusfomesfomentarius-1-1,LAH-441_tindertinderfungusfomesfomentarius-1,toplau̯,442,false,expert,wot,,,
EAH-441_tindertinderfungusfomesfomentarius-1-1,EAH-441_tindertinderfungusfomesfomentarius-1,topluγ,442,false,expert,wot,,,
H-442_bald-1-1,H-442_bald-1,tår,443,false,expert,wot,,,
EAH-442_bald-1-1,EAH-442_bald-1,tar,443,false,expert,wot,,,
H-443_depottarhaz-1-1,H-443_depottarhaz-1,tār,444,false,expert,wot,,,
EAH-443_depottarhaz-1-1,EAH-443_depottarhaz-1,tavar,444,false,expert,wot,,,
H-444_ploughfieldarablefieldstubblefield-1-1,H-444_ploughfieldarablefieldstubblefield-1,tårlō,445,false,expert,wot,,,
EAH-444_ploughfieldarablefieldstubblefield-1-1,EAH-444_ploughfieldarablefieldstubblefield-1,tarlaγ,445,false,expert,wot,,,
H-445_toholdcarrytolastvisszatart-1-1,H-445_toholdcarrytolastvisszatart-1,tårt,446,false,expert,wot,,,
EAH-445_toholdcarrytolastvisszatart-1-1,EAH-445_toholdcarrytolastvisszatart-1,tart,446,false,expert,wot,,,
H-446_tatar-1-1,H-446_tatar-1,tåtār,447,false,expert,wot,,,
EAH-446_tatar-1-1,EAH-446_tatar-1,tatar,447,false,expert,wot,,,
H-448_nameofseveralkindsofplantseganemosphorosbuniasorientalisnapuscrambetataricastormwind-1-1,H-448_nameofseveralkindsofplantseganemosphorosbuniasorientalisnapuscrambetataricastormwind-1,tātoryān,448,false,expert,wot,,,
OH-448_nameofseveralkindsofplantseganemosphorosbuniasorientalisnapuscrambetataricastormwind-1-1,OH-448_nameofseveralkindsofplantseganemosphorosbuniasorientalisnapuscrambetataricastormwind-1,tāturyan,448,false,expert,wot,,,
EAH-448_nameofseveralkindsofplantseganemosphorosbuniasorientalisnapuscrambetataricastormwind-1-1,EAH-448_nameofseveralkindsofplantseganemosphorosbuniasorientalisnapuscrambetataricastormwind-1,taturγan,448,false,expert,wot,,,
H-448_nameofseveralkindsofplantseganemosphorosbuniasorientalisnapuscrambetataricastormwind-2-1,H-448_nameofseveralkindsofplantseganemosphorosbuniasorientalisnapuscrambetataricastormwind-2,tātoryān,449,false,expert,wot,,,
OH-448_nameofseveralkindsofplantseganemosphorosbuniasorientalisnapuscrambetataricastormwind-2-1,OH-448_nameofseveralkindsofplantseganemosphorosbuniasorientalisnapuscrambetataricastormwind-2,tāturyan,449,false,expert,wot,,,
EAH-448_nameofseveralkindsofplantseganemosphorosbuniasorientalisnapuscrambetataricastormwind-2-1,EAH-448_nameofseveralkindsofplantseganemosphorosbuniasorientalisnapuscrambetataricastormwind-2,taturγan,449,false,expert,wot,,,
H-449_towindsomethingroundtotwist-1-1,H-449_towindsomethingroundtotwist-1,teker,450,false,expert,wot,,,
EAH-449_towindsomethingroundtotwist-1-1,EAH-449_towindsomethingroundtotwist-1,teker,450,false,expert,wot,,,
H-450_troughwashtubhutch-1-1,H-450_troughwashtubhutch-1,teknȫ,451,false,expert,wot,,,
OH-450_troughwashtubhutch-1-1,OH-450_troughwashtubhutch-1,tekenȫ,451,false,expert,wot,,,
EAH-450_troughwashtubhutch-1-1,EAH-450_troughwashtubhutch-1,tekeneγ,451,false,expert,wot,,,
H-451_straponawhiporonakindofsandal-1-1,H-451_straponawhiporonakindofsandal-1,telek,452,false,expert,wot,,,
EAH-451_straponawhiporonakindofsandal-1-1,EAH-451_straponawhiporonakindofsandal-1,telük,452,false,expert,wot,,,
H-452_apieceoflandfieldparcelpatchahigherplacewhereanimalsrestandaccumulatedung-1-1,H-452_apieceoflandfieldparcelpatchahigherplacewhereanimalsrestandaccumulatedung-1,telek,453,false,expert,wot,,,
EAH-452_apieceoflandfieldparcelpatchahigherplacewhereanimalsrestandaccumulatedung-1-1,EAH-452_apieceoflandfieldparcelpatchahigherplacewhereanimalsrestandaccumulatedung-1,telük,453,false,expert,wot,,,
H-453_tovegetatetolingerinmisery-1-1,H-453_tovegetatetolingerinmisery-1,tengȫdik,454,false,expert,wot,,,
OH-453_tovegetatetolingerinmisery-1-1,OH-453_tovegetatetolingerinmisery-1,teng,454,false,expert,wot,,,
EAH-453_tovegetatetolingerinmisery-1-1,EAH-453_tovegetatetolingerinmisery-1,teng,454,false,expert,wot,,,
H-454_axle-1-1,H-454_axle-1,tengelʹ,455,false,expert,wot,,,
EAH-454_axle-1-1,EAH-454_axle-1,tengel,455,false,expert,wot,,,
H-455_sea-1-1,H-455_sea-1,tenger,456,false,expert,wot,,,
EAH-455_sea-1-1,EAH-455_sea-1,teŋir,456,false,expert,wot,,,
H-457_toturntochangetheoriginaldirection-1-1,H-457_toturntochangetheoriginaldirection-1,tērül,457,false,expert,wot,,,
OH-457_toturntochangetheoriginaldirection-1-1,OH-457_toturntochangetheoriginaldirection-1,tēr,457,false,expert,wot,,,
EAH-457_toturntochangetheoriginaldirection-1-1,EAH-457_toturntochangetheoriginaldirection-1,tevir,457,false,expert,wot,,,
H-457_toturntochangetheoriginaldirection-2-1,H-457_toturntochangetheoriginaldirection-2,tērīt,458,false,expert,wot,,,
OH-457_toturntochangetheoriginaldirection-2-1,OH-457_toturntochangetheoriginaldirection-2,tēr,458,false,expert,wot,,,
EAH-457_toturntochangetheoriginaldirection-2-1,EAH-457_toturntochangetheoriginaldirection-2,tevir,458,false,expert,wot,,,
H-458_knee-1-1,H-458_knee-1,tērd,459,false,expert,wot,,,
EAH-458_knee-1-1,EAH-458_knee-1,tīr,459,false,expert,wot,,,
H-459_hallchambergreatroom-1-1,H-459_hallchambergreatroom-1,terem,460,false,expert,wot,,,
EAH-459_hallchambergreatroom-1-1,EAH-459_hallchambergreatroom-1,terem,460,false,expert,wot,,,
H-460_camel-1-1,H-460_camel-1,teve,461,false,expert,wot,,,
EAH-460_camel-1-1,EAH-460_camel-1,teve,461,false,expert,wot,,,
H-461_hempbreakerswinglescutch-1-1,H-461_hempbreakerswinglescutch-1,tilō,462,false,expert,wot,,,
OH-461_hempbreakerswinglescutch-1-1,OH-461_hempbreakerswinglescutch-1,talō,462,false,expert,wot,,,
EAH-461_hempbreakerswinglescutch-1-1,EAH-461_hempbreakerswinglescutch-1,talkiγ,462,false,expert,wot,,,
H-462_steeryoungbullockox-1-1,H-462_steeryoungbullockox-1,tinō,463,false,expert,wot,,,
EAH-462_steeryoungbullockox-1-1,EAH-462_steeryoungbullockox-1,tana,463,false,expert,wot,,,
H-464_tolayeggs-1-1,H-464_tolayeggs-1,toyik,464,false,expert,wot,,,
OH-464_tolayeggs-1-1,OH-464_tolayeggs-1,tuik,464,false,expert,wot,,,
LAH-464_tolayeggs-1-1,LAH-464_tolayeggs-1,tuγik,464,false,expert,wot,,,
EAH-464_tolayeggs-1-1,EAH-464_tolayeggs-1,tuγ,464,false,expert,wot,,,
H-464_tolayeggs-2-1,H-464_tolayeggs-2,toyik,465,false,expert,wot,,,
OH-464_tolayeggs-2-1,OH-464_tolayeggs-2,tuik,465,false,expert,wot,,,
LAH-464_tolayeggs-2-1,LAH-464_tolayeggs-2,tuγik,465,false,expert,wot,,,
EAH-464_tolayeggs-2-1,EAH-464_tolayeggs-2,tuγ,465,false,expert,wot,,,
H-465_sturgeonacipensersturio-1-1,H-465_sturgeonacipensersturio-1,tok,466,false,expert,wot,,,
EAH-465_sturgeonacipensersturio-1-1,EAH-465_sturgeonacipensersturio-1,toku,466,false,expert,wot,,,
H-466_oneyearoldlamb-1-1,H-466_oneyearoldlamb-1,toklʹō,467,false,expert,wot,,,
OH-466_oneyearoldlamb-1-1,OH-466_oneyearoldlamb-1,toklʹu,467,false,expert,wot,,,
EAH-466_oneyearoldlamb-1-1,EAH-466_oneyearoldlamb-1,toklu,467,false,expert,wot,,,
H-467_interpreter-1-1,H-467_interpreter-1,tolmāč,468,false,expert,wot,,,
EAH-467_interpreter-1-1,EAH-467_interpreter-1,tolmač,468,false,expert,wot,,,
H-468_horseradisharmoraciarusticana-1-1,H-468_horseradisharmoraciarusticana-1,tormå,469,false,expert,wot,,,
EAH-468_horseradisharmoraciarusticana-1-1,EAH-468_horseradisharmoraciarusticana-1,turma,469,false,expert,wot,,,
H-470_topileuptobecomeblocked-1-1,H-470_topileuptobecomeblocked-1,torlōdik,470,false,expert,wot,,,
OH-470_topileuptobecomeblocked-1-1,OH-470_topileuptobecomeblocked-1,torol,470,false,expert,wot,,,
LAH-470_topileuptobecomeblocked-1-1,LAH-470_topileuptobecomeblocked-1,toro,470,false,expert,wot,,,
EAH-470_topileuptobecomeblocked-1-1,EAH-470_topileuptobecomeblocked-1,toro,470,false,expert,wot,,,
H-470_topileuptobecomeblocked-2-1,H-470_topileuptobecomeblocked-2,torlik,471,false,expert,wot,,,
OH-470_topileuptobecomeblocked-2-1,OH-470_topileuptobecomeblocked-2,torol,471,false,expert,wot,,,
LAH-470_topileuptobecomeblocked-2-1,LAH-470_topileuptobecomeblocked-2,toro,471,false,expert,wot,,,
EAH-470_topileuptobecomeblocked-2-1,EAH-470_topileuptobecomeblocked-2,toro,471,false,expert,wot,,,
H-471_akindofsmallfalconfalcocolumbariusaescalon-1-1,H-471_akindofsmallfalconfalcocolumbariusaescalon-1,torontāl,472,false,expert,wot,,,
OH-471_akindofsmallfalconfalcocolumbariusaescalon-1-1,OH-471_akindofsmallfalconfalcocolumbariusaescalon-1,turuntalʹ,472,false,expert,wot,,,
EAH-471_akindofsmallfalconfalcocolumbariusaescalon-1-1,EAH-471_akindofsmallfalconfalcocolumbariusaescalon-1,turuntay,472,false,expert,wot,,,
H-472_slovak-1-1,H-472_slovak-1,tōt,473,false,expert,wot,,,
OH-472_slovak-1-1,OH-472_slovak-1,tat,473,false,expert,wot,,,
EAH-472_slovak-1-1,EAH-472_slovak-1,tāt,473,false,expert,wot,,,
H-473_perfect-1-1,H-473_perfect-1,tökēleteš,474,false,expert,wot,,,
OH-473_perfect-1-1,OH-473_perfect-1,tökēl,474,false,expert,wot,,,
LAH-473_perfect-1-1,LAH-473_perfect-1,tökē,474,false,expert,wot,,,
EAH-473_perfect-1-1,EAH-473_perfect-1,tüke,474,false,expert,wot,,,
H-474_innumerable-1-1,H-474_innumerable-1,tömēntelen,475,false,expert,wot,,,
OH-474_innumerable-1-1,OH-474_innumerable-1,tömēń,475,false,expert,wot,,,
EAH-474_innumerable-1-1,EAH-474_innumerable-1,tümen,475,false,expert,wot,,,
H-475_tobreakalsoeghempsaltpeppertoseparateintopiecestobreaktocrush-1-1,H-475_tobreakalsoeghempsaltpeppertoseparateintopiecestobreaktocrush-1,tör,476,false,expert,wot,,,
OH-475_tobreakalsoeghempsaltpeppertoseparateintopiecestobreaktocrush-1-1,OH-475_tobreakalsoeghempsaltpeppertoseparateintopiecestobreaktocrush-1,tȫr,476,false,expert,wot,,,
LAH-475_tobreakalsoeghempsaltpeppertoseparateintopiecestobreaktocrush-1-1,LAH-475_tobreakalsoeghempsaltpeppertoseparateintopiecestobreaktocrush-1,tǖr,476,false,expert,wot,,,
EAH-475_tobreakalsoeghempsaltpeppertoseparateintopiecestobreaktocrush-1-1,EAH-475_tobreakalsoeghempsaltpeppertoseparateintopiecestobreaktocrush-1,tüγür,476,false,expert,wot,,,
H-476_snaretrap-1-1,H-476_snaretrap-1,tȫr,477,false,expert,wot,,,
EAH-476_snaretrap-1-1,EAH-476_snaretrap-1,tȫr,477,false,expert,wot,,,
H-477_turkturkishturkicottoman-1-1,H-477_turkturkishturkicottoman-1,török,478,false,expert,wot,,,
OH-477_turkturkishturkicottoman-1-1,OH-477_turkturkishturkicottoman-1,türük,478,false,expert,wot,,,
LAH-477_turkturkishturkicottoman-1-1,LAH-477_turkturkishturkicottoman-1,türk,478,false,expert,wot,,,
EAH-477_turkturkishturkicottoman-1-1,EAH-477_turkturkishturkicottoman-1,türkü,478,false,expert,wot,,,
H-478_tohappentooccur-1-1,H-478_tohappentooccur-1,törtēnik,479,false,expert,wot,,,
OH-478_tohappentooccur-1-1,OH-478_tohappentooccur-1,törtēn,479,false,expert,wot,,,
EAH-478_tohappentooccur-1-1,EAH-478_tohappentooccur-1,törtün,479,false,expert,wot,,,
H-479_law-1-1,H-479_law-1,törvēń,480,false,expert,wot,,,
OH-479_law-1-1,OH-479_law-1,türven,480,false,expert,wot,,,
LAH-479_law-1-1,LAH-479_law-1,türγen,480,false,expert,wot,,,
EAH-479_law-1-1,EAH-479_law-1,türüγen,480,false,expert,wot,,,
H-480_peatturfdrieddung-1-1,H-480_peatturfdrieddung-1,tȫzeg,481,false,expert,wot,,,
EAH-480_peatturfdrieddung-1-1,EAH-480_peatturfdrieddung-1,tözek,481,false,expert,wot,,,
H-481_steeryoungbullockoxorcow-1-1,H-481_steeryoungbullockoxorcow-1,tulok,482,false,expert,wot,,,
EAH-481_steeryoungbullockoxorcow-1-1,EAH-481_steeryoungbullockoxorcow-1,tukol,482,false,expert,wot,,,
H-482_cottagecheesecheesecurds-1-1,H-482_cottagecheesecheesecurds-1,tūrō,483,false,expert,wot,,,
OH-482_cottagecheesecheesecurds-1-1,OH-482_cottagecheesecheesecurds-1,turō,483,false,expert,wot,,,
EAH-482_cottagecheesecheesecurds-1-1,EAH-482_cottagecheesecheesecurds-1,toraγ,483,false,expert,wot,,,
H-483_thetotembirdofthearpaddynastyabirdofprey-1-1,H-483_thetotembirdofthearpaddynastyabirdofprey-1,turul,484,false,expert,wot,,,
OH-483_thetotembirdofthearpaddynastyabirdofprey-1-1,OH-483_thetotembirdofthearpaddynastyabirdofprey-1,tūrul,484,false,expert,wot,,,
EAH-483_thetotembirdofthearpaddynastyabirdofprey-1-1,EAH-483_thetotembirdofthearpaddynastyabirdofprey-1,tuγrïl,484,false,expert,wot,,,
H-484_bustardotis-1-1,H-484_bustardotis-1,tūzok,485,false,expert,wot,,,
EAH-484_bustardotis-1-1,EAH-484_bustardotis-1,toγzak,485,false,expert,wot,,,
H-486_mirror-1-1,H-486_mirror-1,tükör,486,false,expert,wot,,,
EAH-486_mirror-1-1,EAH-486_mirror-1,tiker,486,false,expert,wot,,,
H-486_mirror-2-1,H-486_mirror-2,tükör,487,false,expert,wot,,,
EAH-486_mirror-2-1,EAH-486_mirror-2,tüker,487,false,expert,wot,,,
H-487_toenduresufferbearstand-1-1,H-487_toenduresufferbearstand-1,tǖr,488,false,expert,wot,,,
EAH-487_toenduresufferbearstand-1-1,EAH-487_toenduresufferbearstand-1,tür,488,false,expert,wot,,,
H-488_torollupascrolloronessleeves-1-1,H-488_torollupascrolloronessleeves-1,tǖr,489,false,expert,wot,,,
EAH-488_torollupascrolloronessleeves-1-1,EAH-488_torollupascrolloronessleeves-1,tür,489,false,expert,wot,,,
H-489_hen-1-1,H-489_hen-1,tʹūk,490,false,expert,wot,,,
OH-489_hen-1-1,OH-489_hen-1,tiuk,490,false,expert,wot,,,
LAH-489_hen-1-1,LAH-489_hen-1,tiwuk,490,false,expert,wot,,,
EAH-489_hen-1-1,EAH-489_hen-1,tiγuk,490,false,expert,wot,,,
H-490_owlstrix-1-1,H-490_owlstrix-1,ug,491,false,expert,wot,,,
EAH-490_owlstrix-1-1,EAH-490_owlstrix-1,ugu,491,false,expert,wot,,,
H-491_gentlemanlordsirhighdignitylordalsoofakingorofgod-1-1,H-491_gentlemanlordsirhighdignitylordalsoofakingorofgod-1,ūr,492,false,expert,wot,,,
EAH-491_gentlemanlordsirhighdignitylordalsoofakingorofgod-1-1,EAH-491_gentlemanlordsirhighdignitylordalsoofakingorofgod-1,uri,492,false,expert,wot,,,
H-492_torefreshoneselftoresttobecomecured-1-1,H-492_torefreshoneselftoresttobecomecured-1,üdül,493,false,expert,wot,,,
OH-492_torefreshoneselftoresttobecomecured-1-1,OH-492_torefreshoneselftoresttobecomecured-1,idül,493,false,expert,wot,,,
LAH-492_torefreshoneselftoresttobecomecured-1-1,LAH-492_torefreshoneselftoresttobecomecured-1,edül,493,false,expert,wot,,,
EAH-492_torefreshoneselftoresttobecomecured-1-1,EAH-492_torefreshoneselftoresttobecomecured-1,edü,493,false,expert,wot,,,
H-493_feastunnepnap-1-1,H-493_feastunnepnap-1,ünnep,494,false,expert,wot,,,
OH-493_feastunnepnap-1-1,OH-493_feastunnepnap-1,üdnep,494,false,expert,wot,,,
LAH-493_feastunnepnap-1-1,LAH-493_feastunnepnap-1,idnep,494,false,expert,wot,,,
EAH-493_feastunnepnap-1-1,EAH-493_feastunnepnap-1,idnap,494,false,expert,wot,,,
H-494_heiferroedoe-1-1,H-494_heiferroedoe-1,ünȫ,495,false,expert,wot,,,
OH-494_heiferroedoe-1-1,OH-494_heiferroedoe-1,inȫ,495,false,expert,wot,,,
LAH-494_heiferroedoe-1-1,LAH-494_heiferroedoe-1,ineü,495,false,expert,wot,,,
EAH-494_heiferroedoe-1-1,EAH-494_heiferroedoe-1,ineγ,495,false,expert,wot,,,
H-496_groundsquirrelcitelluscitellus-1-1,H-496_groundsquirrelcitelluscitellus-1,irge,496,false,expert,wot,,,
EAH-496_groundsquirrelcitelluscitellus-1-1,EAH-496_groundsquirrelcitelluscitellus-1,ürge,496,false,expert,wot,,,
H-496_groundsquirrelcitelluscitellus-2-1,H-496_groundsquirrelcitelluscitellus-2,ürge,497,false,expert,wot,,,
EAH-496_groundsquirrelcitelluscitellus-2-1,EAH-496_groundsquirrelcitelluscitellus-2,ürge,497,false,expert,wot,,,
H-498_wormwoodartemisiabitterness-1-1,H-498_wormwoodartemisiabitterness-1,üröm,498,false,expert,wot,,,
