ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,CV_Segments,ProsodicStructure
H-52_pocketknife-3,,H,52_pocketknife,bičåk,bičåk,b i t͡ʃ ɒ k,,wot,53,true,^ bičåk $,default,b i t͡ʃ ɒ k,CVCVC
EAH-52_pocketknife-3,,EAH,52_pocketknife,bičak,bičak,b i t͡ʃ a k,,wot,53,true,^ bičak $,default,b i t͡ʃ a k,CVCVC
WOT-52_pocketknife-3,,WOT,52_pocketknife,bičkä,bičkä,b i t͡ʃ k ä,,wot,53,true,^ bičkä $,default,b i t͡ʃ.k ä,CVCCV
H-53_bull-1,,H,53_bull,bikå,bikå,b i k ɒ,,wot,54,true,^ bikå $,default,b i k ɒ,CVCV
EAH-53_bull-1,,EAH,53_bull,bika,bika,b i k a,,wot,54,true,^ bika $,default,b i k a,CVCV
WOT-53_bull-1,,WOT,53_bull,bïka,bïka,b ï k a,,wot,54,true,^ bïka $,default,b ï k a,CVCV
H-54_shackles-1,,H,54_shackles,bilinč,bilinč,b i l i n t͡ʃ,,wot,55,true,^ bilinč $,default,b i l i n.t͡ʃ,CVCVCC
OH-54_shackles-1,,OH,54_shackles,bilinček,bilinček,b i l i n t͡ʃ ɛ k,,wot,55,true,^ bilinček $,default,b i l i n.t͡ʃ ɛ k,CVCVCCVC
EAH-54_shackles-1,,EAH,54_shackles,bileček,bileček,b i l ɛ t͡ʃ ɛ k,,wot,55,true,^ bileček $,default,b i l ɛ t͡ʃ ɛ k,CVCVCVC
WOT-54_shackles-1,,WOT,54_shackles,biläčäk,biläčäk,b i l ä t͡ʃ ä k,,wot,55,true,^ biläčäk $,default,b i l ä t͡ʃ ä k,CVCVCVC
H-55_judge-1,,H,55_judge,bīrō,bīrō,b iː r oː,,wot,56,true,^ bīrō $,default,b iː r oː,CVCV
OH-55_judge-1,,OH,55_judge,birō,birō,b i r oː,,wot,56,true,^ birō $,default,b i r oː,CVCV
EAH-55_judge-1,,EAH,55_judge,biruγ,biruγ,b i r u γ,,wot,56,true,^ biruγ $,default,b i r u γ,CVCVC
WOT-55_judge-1,,WOT,55_judge,bïrug,bïrug,b ï r u ɡ,,wot,56,true,^ bïrug $,default,b ï r u ɡ,CVCVC
H-56_tobeforgivenbocsanat-1,,H,56_tobeforgivenbocsanat,bočānik,bočānik,b o t͡ʃ aː n i k,,wot,57,true,^ bočānik $,default,b o t͡ʃ aː n i k,CVCVCVC
OH-56_tobeforgivenbocsanat-1,,OH,56_tobeforgivenbocsanat,bočan,bočan,b o t͡ʃ a n,,wot,57,true,^ bočan $,default,b o t͡ʃ a n,CVCVC
EAH-56_tobeforgivenbocsanat-1,,EAH,56_tobeforgivenbocsanat,bolčan,bolčan,b o l t͡ʃ a n,,wot,57,true,^ bolčan $,default,b o l.t͡ʃ a n,CVCCVC
WOT-56_tobeforgivenbocsanat-1,,WOT,56_tobeforgivenbocsanat,bolčan,bolčan,b o l t͡ʃ a n,,wot,57,true,^ bolčan $,default,b o l.t͡ʃ a n,CVCCVC
H-57_toforgive-1,,H,57_toforgive,bočāt,bočāt,b o t͡ʃ aː t,,wot,58,true,^ bočāt $,default,b o t͡ʃ aː t,CVCVC
OH-57_toforgive-1,,OH,57_toforgive,bulšat,bulšat,b u l ʃ a t,,wot,58,true,^ bulšat $,default,b u l.ʃ a t,CVCCVC
EAH-57_toforgive-1,,EAH,57_toforgive,bulčat,bulčat,b u l t͡ʃ a t,,wot,58,true,^ bulčat $,default,b u l.t͡ʃ a t,CVCCVC
WOT-57_toforgive-1,,WOT,57_toforgive,bolčat,bolčat,b o l t͡ʃ a t,,wot,58,true,^ bolčat $,default,b o l.t͡ʃ a t,CVCCVC
H-58_bucklerwithhandlehandleofdifferentarms-1,,H,58_bucklerwithhandlehandleofdifferentarms,bōdå,bōdå,b oː d ɒ,,wot,59,true,^ bōdå $,default,b oː d ɒ,CVCV
OH-58_bucklerwithhandlehandleofdifferentarms-1,,OH,58_bucklerwithhandlehandleofdifferentarms,boldå,boldå,b o l d ɒ,,wot,59,true,^ boldå $,default,b o l.d ɒ,CVCCV
EAH-58_bucklerwithhandlehandleofdifferentarms-1,,EAH,58_bucklerwithhandlehandleofdifferentarms,baldaw,baldaw,b a l d a v,,wot,59,true,^ baldaw $,default,b a l.d a v,CVCCVC
WOT-58_bucklerwithhandlehandleofdifferentarms-1,,WOT,58_bucklerwithhandlehandleofdifferentarms,baldaw,baldaw,b a l d a v,,wot,59,true,^ baldaw $,default,b a l.d a v,CVCCVC
H-59_knotbend-1,,H,59_knotbend,bog,bog,b o ɡ,,wot,60,true,^ bog $,default,b o ɡ,CVC
EAH-59_knotbend-1,,EAH,59_knotbend,bog,bog,b o ɡ,,wot,60,true,^ bog $,default,b o ɡ,CVC
WOT-59_knotbend-1,,WOT,59_knotbend,bog,bog,b o ɡ,,wot,60,true,^ bog $,default,b o ɡ,CVC
H-60_stackofhay-1,,H,60_stackofhay,boglʹå,boglʹå,b o ɡ lʹ ɒ,,wot,61,true,^ boglʹå $,default,b o ɡ.lʹ ɒ,CVCCV
OH-60_stackofhay-1,,OH,60_stackofhay,boglʹå,boglʹå,b o ɡ lʹ ɒ,,wot,61,true,^ boglʹå $,default,b o ɡ.lʹ ɒ,CVCCV
LAH-60_stackofhay-1,,LAH,60_stackofhay,bogulʹa,bogulʹa,b o ɡ u lʹ a,,wot,61,true,^ bogulʹa $,default,b o ɡ u lʹ a,CVCVCV
EAH-60_stackofhay-1,,EAH,60_stackofhay,bogul,bogul,b o ɡ u l,,wot,61,true,^ bogul $,default,b o ɡ u l,CVCVC
WOT-60_stackofhay-1,,WOT,60_stackofhay,bogul,bogul,b o ɡ u l,,wot,61,true,^ bogul $,default,b o ɡ u l,CVCVC
H-61_tasselfringetuftnode-1,,H,61_tasselfringetuftnode,boyt,boyt,b o j t,,wot,62,true,^ boyt $,default,b o j.t,CVCC
OH-61_tasselfringetuftnode-1,,OH,61_tasselfringetuftnode,buyt,buyt,b u j t,,wot,62,true,^ buyt $,default,b u j.t,CVCC
LAH-61_tasselfringetuftnode-1,,LAH,61_tasselfringetuftnode,buγt,buγt,b u γ t,,wot,62,true,^ buγt $,default,b u γ t,CVCC
EAH-61_tasselfringetuftnode-1,,EAH,61_tasselfringetuftnode,buγut,buγut,b u γ u t,,wot,62,true,^ buγut $,default,b u γ u t,CVCVC
WOT-61_tasselfringetuftnode-1,,WOT,61_tasselfringetuftnode,bogut,bogut,b o ɡ u t,,wot,62,true,^ bogut $,default,b o ɡ u t,CVCVC
H-62_burdockarctiumsp-1,,H,62_burdockarctiumsp,boytoryān,boytoryān,b o j t o r j aː n,,wot,63,true,^ boytoryān $,default,b o j.t o r.j aː n,CVCCVCCVC
EAH-62_burdockarctiumsp-1,,EAH,62_burdockarctiumsp,balturγan,balturγan,b a l t u r γ a n,,wot,63,true,^ balturγan $,default,b a l.t u r γ a n,CVCCVCCVC
WOT-62_burdockarctiumsp-1,,WOT,62_burdockarctiumsp,balturgan,balturgan,b a l t u r ɡ a n,,wot,63,true,^ balturgan $,default,b a l.t u r.ɡ a n,CVCCVCCVC
H-63_ankle-1,,H,63_ankle,bokå,bokå,b o k ɒ,,wot,64,true,^ bokå $,default,b o k ɒ,CVCV
EAH-63_ankle-1,,EAH,63_ankle,baka,baka,b a k a,,wot,64,true,^ baka $,default,b a k a,CVCV
WOT-63_ankle-1,,WOT,63_ankle,baka,baka,b a k a,,wot,64,true,^ baka $,default,b a k a,CVCV
H-65_ankleboot-1,,H,65_ankleboot,båkånč,båkånč,b ɒ k ɒ n t͡ʃ,,wot,65,true,^ båkånč $,default,b ɒ k ɒ n.t͡ʃ,CVCVCC
EAH-65_ankleboot-1,,EAH,65_ankleboot,bokå,bokå,b o k ɒ,,wot,65,true,^ bokå $,default,b o k ɒ,CVCV
WOT-65_ankleboot-1,,WOT,65_ankleboot,baka,baka,b a k a,,wot,65,true,^ baka $,default,b a k a,CVCV
H-65_ankleboot-2,,H,65_ankleboot,båkånč,båkånč,b ɒ k ɒ n t͡ʃ,,wot,66,true,^ båkånč $,default,b ɒ k ɒ n.t͡ʃ,CVCVCC
EAH-65_ankleboot-2,,EAH,65_ankleboot,båkå,båkå,b ɒ k ɒ,,wot,66,true,^ båkå $,default,b ɒ k ɒ,CVCV
WOT-65_ankleboot-2,,WOT,65_ankleboot,baka,baka,b a k a,,wot,66,true,^ baka $,default,b a k a,CVCV
H-66_anthill-1,,H,66_anthill,bolʹ,bolʹ,b o lʹ,,wot,67,true,^ bolʹ $,default,b o lʹ,CVC
OH-66_anthill-1,,OH,66_anthill,bolʹ,bolʹ,b o lʹ,,wot,67,true,^ bolʹ $,default,b o lʹ,CVC
EAH-66_anthill-1,,EAH,66_anthill,boγol,boγol,b o γ o l,,wot,67,true,^ boγol $,default,b o γ o l,CVCVC
WOT-66_anthill-1,,WOT,66_anthill,boγul,boγul,b o γ u l,,wot,67,true,^ boγul $,default,b o γ u l,CVCVC
H-67_wine-1,,H,67_wine,bor,bor,b o r,,wot,68,true,^ bor $,default,b o r,CVC
EAH-67_wine-1,,EAH,67_wine,bor,bor,b o r,,wot,68,true,^ bor $,default,b o r,CVC
WOT-67_wine-1,,WOT,67_wine,bor,bor,b o r,,wot,68,true,^ bor $,default,b o r,CVC
H-69_tocovertooverturn-1,,H,69_tocovertooverturn,bor,bor,b o r,,wot,69,true,^ bor $,default,b o r,CVC
EAH-69_tocovertooverturn-1,,EAH,69_tocovertooverturn,bur,bur,b u r,,wot,69,true,^ bur $,default,b u r,CVC
WOT-69_tocovertooverturn-1,,WOT,69_tocovertooverturn,bur,bur,b u r,,wot,69,true,^ bur $,default,b u r,CVC
H-69_tocovertooverturn-2,,H,69_tocovertooverturn,bur,bur,b u r,,wot,70,true,^ bur $,default,b u r,CVC
EAH-69_tocovertooverturn-2,,EAH,69_tocovertooverturn,bur,bur,b u r,,wot,70,true,^ bur $,default,b u r,CVC
WOT-69_tocovertooverturn-2,,WOT,69_tocovertooverturn,bur,bur,b u r,,wot,70,true,^ bur $,default,b u r,CVC
H-70_calf-1,,H,70_calf,boryū,boryū,b o r j uː,,wot,71,true,^ boryū $,default,b o r.j uː,CVCCV
OH-70_calf-1,,OH,70_calf,burγu,burγu,b u r γ u,,wot,71,true,^ burγu $,default,b u r γ u,CVCCV
EAH-70_calf-1,,EAH,70_calf,buraγu,buraγu,b u r a γ u,,wot,71,true,^ buraγu $,default,b u r a γ u,CVCVCV
WOT-70_calf-1,,WOT,70_calf,buraγu,buraγu,b u r a γ u,,wot,71,true,^ buraγu $,default,b u r a γ u,CVCVCV
H-71_pepper-1,,H,71_pepper,borš,borš,b o r ʃ,,wot,72,true,^ borš $,default,b o r.ʃ,CVCC
EAH-71_pepper-1,,EAH,71_pepper,burč,burč,b u r t͡ʃ,,wot,72,true,^ burč $,default,b u r.t͡ʃ,CVCC
WOT-71_pepper-1,,WOT,71_pepper,burč,burč,b u r t͡ʃ,,wot,72,true,^ burč $,default,b u r.t͡ʃ,CVCC
H-72_peapisumsativumbean-1,,H,72_peapisumsativumbean,boršō,boršō,b o r ʃ oː,,wot,73,true,^ boršō $,default,b o r.ʃ oː,CVCCV
OH-72_peapisumsativumbean-1,,OH,72_peapisumsativumbean,buršau̯,buršau̯,b u r ʃ a u̯,,wot,73,true,^ buršau̯ $,default,b u r.ʃ a.u̯,CVCCVV
EAH-72_peapisumsativumbean-1,,EAH,72_peapisumsativumbean,burčaγ,burčaγ,b u r t͡ʃ a γ,,wot,73,true,^ burčaγ $,default,b u r.t͡ʃ a γ,CVCCVC
WOT-72_peapisumsativumbean-1,,WOT,72_peapisumsativumbean,burčaγ,burčaγ,b u r t͡ʃ a γ,,wot,73,true,^ burčaγ $,default,b u r.t͡ʃ a γ,CVCCVC
H-73_badgermelesmeles-1,,H,73_badgermelesmeles,borz,borz,b o r z,,wot,74,true,^ borz $,default,b o r.z,CVCC
EAH-73_badgermelesmeles-1,,EAH,73_badgermelesmeles,borsi,borsi,b o r s i,,wot,74,true,^ borsi $,default,b o r.s i,CVCCV
WOT-73_badgermelesmeles-1,,WOT,73_badgermelesmeles,borsï,borsï,b o r s ï,,wot,74,true,^ borsï $,default,b o r.s ï,CVCCV
H-74_witchsorceress-1,,H,74_witchsorceress,bosorkāń,bosorkāń,b o s o r k aː ɲ,,wot,75,true,^ bosorkāń $,default,b o s o r.k aː ɲ,CVCVCCVC
EAH-74_witchsorceress-1,,EAH,74_witchsorceress,basarkan,basarkan,b a s a r k a n,,wot,75,true,^ basarkan $,default,b a s a r.k a n,CVCVCCVC
WOT-74_witchsorceress-1,,WOT,74_witchsorceress,basarkan,basarkan,b a s a r k a n,,wot,75,true,^ basarkan $,default,b a s a r.k a n,CVCVCCVC
H-75_toannoy-1,,H,75_toannoy,bossån,bossån,b o s s ɒ n,,wot,76,true,^ bossån $,default,b o s.s ɒ n,CVCCVC
EAH-75_toannoy-1,,EAH,75_toannoy,busan,busan,b u s a n,,wot,76,true,^ busan $,default,b u s a n,CVCVC
WOT-75_toannoy-1,,WOT,75_toannoy,busan,busan,b u s a n,,wot,76,true,^ busan $,default,b u s a n,CVCVC
H-76_revenge-1,,H,76_revenge,bossū,bossū,b o s s uː,,wot,77,true,^ bossū $,default,b o s.s uː,CVCCV
OH-76_revenge-1,,OH,76_revenge,bossou̯,bossou̯,b o s s o u̯,,wot,77,true,^ bossou̯ $,default,b o s.s o.u̯,CVCCVV
EAH-76_revenge-1,,EAH,76_revenge,bosuγ,bosuγ,b o s u γ,,wot,77,true,^ bosuγ $,default,b o s u γ,CVCVC
WOT-76_revenge-1,,WOT,76_revenge,bosuγ,bosuγ,b o s u γ,,wot,77,true,^ bosuγ $,default,b o s u γ,CVCVC
H-80_stickcane-1,,H,80_stickcane,bot,bot,b o t,,wot,78,true,^ bot $,default,b o t,CVC
OH-80_stickcane-1,,OH,80_stickcane,buti,buti,b u t i,,wot,78,true,^ buti $,default,b u t i,CVCV
LAH-80_stickcane-1,,LAH,80_stickcane,butī,butī,b u t iː,,wot,78,true,^ butī $,default,b u t iː,CVCV
EAH-80_stickcane-1,,EAH,80_stickcane,butiγ,butiγ,b u t i γ,,wot,78,true,^ butiγ $,default,b u t i γ,CVCVC
WOT-80_stickcane-1,,WOT,80_stickcane,butїγ,butїγ,b u t ї γ,,wot,78,true,^ butїγ $,default,b u t ї.γ,CVCCC
H-80_stickcane-2,,H,80_stickcane,bot,bot,b o t,,wot,79,true,^ bot $,default,b o t,CVC
OH-80_stickcane-2,,OH,80_stickcane,buti,buti,b u t i,,wot,79,true,^ buti $,default,b u t i,CVCV
LAH-80_stickcane-2,,LAH,80_stickcane,butu,butu,b u t u,,wot,79,true,^ butu $,default,b u t u,CVCV
EAH-80_stickcane-2,,EAH,80_stickcane,butiγ,butiγ,b u t i γ,,wot,79,true,^ butiγ $,default,b u t i γ,CVCVC
WOT-80_stickcane-2,,WOT,80_stickcane,butїγ,butїγ,b u t ї γ,,wot,79,true,^ butїγ $,default,b u t ї.γ,CVCCC
H-80_stickcane-3,,H,80_stickcane,but,but,b u t,,wot,80,true,^ but $,default,b u t,CVC
OH-80_stickcane-3,,OH,80_stickcane,buti,buti,b u t i,,wot,80,true,^ buti $,default,b u t i,CVCV
LAH-80_stickcane-3,,LAH,80_stickcane,butī,butī,b u t iː,,wot,80,true,^ butī $,default,b u t iː,CVCV
EAH-80_stickcane-3,,EAH,80_stickcane,butiγ,butiγ,b u t i γ,,wot,80,true,^ butiγ $,default,b u t i γ,CVCVC
WOT-80_stickcane-3,,WOT,80_stickcane,butїγ,butїγ,b u t ї γ,,wot,80,true,^ butїγ $,default,b u t ї.γ,CVCCC
H-80_stickcane-4,,H,80_stickcane,but,but,b u t,,wot,81,true,^ but $,default,b u t,CVC
OH-80_stickcane-4,,OH,80_stickcane,buti,buti,b u t i,,wot,81,true,^ buti $,default,b u t i,CVCV
LAH-80_stickcane-4,,LAH,80_stickcane,butu,butu,b u t u,,wot,81,true,^ butu $,default,b u t u,CVCV
EAH-80_stickcane-4,,EAH,80_stickcane,butiγ,butiγ,b u t i γ,,wot,81,true,^ butiγ $,default,b u t i γ,CVCVC
WOT-80_stickcane-4,,WOT,80_stickcane,butїγ,butїγ,b u t ї γ,,wot,81,true,^ butїγ $,default,b u t ї.γ,CVCCC
H-81_akindofbeeralcoholicbeverage-1,,H,81_akindofbeeralcoholicbeverage,bozå,bozå,b o z ɒ,,wot,82,true,^ bozå $,default,b o z ɒ,CVCV
EAH-81_akindofbeeralcoholicbeverage-1,,EAH,81_akindofbeeralcoholicbeverage,boza,boza,b o z a,,wot,82,true,^ boza $,default,b o z a,CVCV
WOT-81_akindofbeeralcoholicbeverage-1,,WOT,81_akindofbeeralcoholicbeverage,boza,boza,b o z a,,wot,82,true,^ boza $,default,b o z a,CVCV
H-82_richabundantroomy-1,,H,82_richabundantroomy,bȫ,bȫ,b øː,,wot,83,true,^ bȫ $,default,b øː,CV
OH-82_richabundantroomy-1,,OH,82_richabundantroomy,beü̯,beü̯,b ɛ ü̯,,wot,83,true,^ beü̯ $,default,b ɛ.ü̯,CVV
EAH-82_richabundantroomy-1,,EAH,82_richabundantroomy,beγ,beγ,b ɛ γ,,wot,83,true,^ beγ $,default,b ɛ γ,CVC
WOT-82_richabundantroomy-1,,WOT,82_richabundantroomy,bäγ,bäγ,b ä γ,,wot,83,true,^ bäγ $,default,b ä γ,CVC
H-83_horseflygadfly-1,,H,83_horseflygadfly,bögölʹ,bögölʹ,b ø ɡ ø lʹ,,wot,84,true,^ bögölʹ $,default,b ø ɡ ø lʹ,CVCVC
OH-83_horseflygadfly-1,,OH,83_horseflygadfly,bögölʹ,bögölʹ,b ø ɡ ø lʹ,,wot,84,true,^ bögölʹ $,default,b ø ɡ ø lʹ,CVCVC
LAH-83_horseflygadfly-1,,LAH,83_horseflygadfly,bögölʹök,bögölʹök,b ø ɡ ø lʹ ø k,,wot,84,true,^ bögölʹök $,default,b ø ɡ ø lʹ ø k,CVCVCVC
EAH-83_horseflygadfly-1,,EAH,83_horseflygadfly,bögölök,bögölök,b ø ɡ ø l ø k,,wot,84,true,^ bögölök $,default,b ø ɡ ø l ø k,CVCVCVC
WOT-83_horseflygadfly-1,,WOT,83_horseflygadfly,bögöläk,bögöläk,b ø ɡ ø l ä k,,wot,84,true,^ bögöläk $,default,b ø ɡ ø l ä k,CVCVCVC
H-84_fasting-1,,H,84_fasting,böyt,böyt,b ø j t,,wot,85,true,^ böyt $,default,b ø j.t,CVCC
OH-84_fasting-1,,OH,84_fasting,büχt,büχt,b y χ t,,wot,85,true,^ büχt $,default,b y χ.t,CVCC
EAH-84_fasting-1,,EAH,84_fasting,büγte,büγte,b y γ t ɛ,,wot,85,true,^ büγte $,default,b y γ t ɛ,CVCCV
WOT-84_fasting-1,,WOT,84_fasting,büγtä,büγtä,b y γ t ä,,wot,85,true,^ büγtä $,default,b y γ t ä,CVCCV
H-85_wise-1,,H,85_wise,bölč,bölč,b ø l t͡ʃ,,wot,86,true,^ bölč $,default,b ø l.t͡ʃ,CVCC
OH-85_wise-1,,OH,85_wise,bȫč,bȫč,b øː t͡ʃ,,wot,86,true,^ bȫč $,default,b øː t͡ʃ,CVC
EAH-85_wise-1,,EAH,85_wise,büγüči,büγüči,b y γ y t͡ʃ i,,wot,86,true,^ büγüči $,default,b y γ y t͡ʃ i,CVCVCV
WOT-85_wise-1,,WOT,85_wise,büγüči,büγüči,b y γ y t͡ʃ i,,wot,86,true,^ büγüči $,default,b y γ y t͡ʃ i,CVCVCV
H-86_cradle-1,,H,86_cradle,bölčȫ,bölčȫ,b ø l t͡ʃ øː,,wot,87,true,^ bölčȫ $,default,b ø l.t͡ʃ øː,CVCCV
OH-86_cradle-1,,OH,86_cradle,belčȫ,belčȫ,b ɛ l t͡ʃ øː,,wot,87,true,^ belčȫ $,default,b ɛ l.t͡ʃ øː,CVCCV
EAH-86_cradle-1,,EAH,86_cradle,belčeγ,belčeγ,b ɛ l t͡ʃ ɛ γ,,wot,87,true,^ belčeγ $,default,b ɛ l.t͡ʃ ɛ γ,CVCCVC
WOT-86_cradle-1,,WOT,86_cradle,belčiγ,belčiγ,b ɛ l t͡ʃ i γ,,wot,87,true,^ belčiγ $,default,b ɛ l.t͡ʃ i γ,CVCCVC
H-87_bison-1,,H,87_bison,bölēń,bölēń,b ø l eː ɲ,,wot,88,true,^ bölēń $,default,b ø l eː ɲ,CVCVC
OH-87_bison-1,,OH,87_bison,belēń,belēń,b ɛ l eː ɲ,,wot,88,true,^ belēń $,default,b ɛ l eː ɲ,CVCVC
EAH-87_bison-1,,EAH,87_bison,belen,belen,b ɛ l ɛ n,,wot,88,true,^ belen $,default,b ɛ l ɛ n,CVCVC
WOT-87_bison-1,,WOT,87_bison,bülän,bülän,b y l ä n,,wot,88,true,^ bülän $,default,b y l ä n,CVCVC
H-88_prisonjail-1,,H,88_prisonjail,börtön,börtön,b ø r t ø n,,wot,89,true,^ börtön $,default,b ø r.t ø n,CVCCVC
EAH-88_prisonjail-1,,EAH,88_prisonjail,berten,berten,b ɛ r t ɛ n,,wot,89,true,^ berten $,default,b ɛ r.t ɛ n,CVCCVC
WOT-88_prisonjail-1,,WOT,88_prisonjail,bärtän,bärtän,b ä r t ä n,,wot,89,true,^ bärtän $,default,b ä r.t ä n,CVCCVC
H-89_sadbadtempered-1,,H,89_sadbadtempered,būš,būš,b uː ʃ,,wot,90,true,^ būš $,default,b uː ʃ,CVC
OH-89_sadbadtempered-1,,OH,89_sadbadtempered,bū,bū,b uː,,wot,90,true,^ bū $,default,b uː,CV
EAH-89_sadbadtempered-1,,EAH,89_sadbadtempered,buγ,buγ,b u γ,,wot,90,true,^ buγ $,default,b u γ,CVC
WOT-89_sadbadtempered-1,,WOT,89_sadbadtempered,buγ,buγ,b u γ,,wot,90,true,^ buγ $,default,b u γ,CVC
H-90_farewellindulgencededicationfestivalannualparishfeast-1,,H,90_farewellindulgencededicationfestivalannualparishfeast,būčū,būčū,b uː t͡ʃ uː,,wot,91,true,^ būčū $,default,b uː t͡ʃ uː,CVCV
OH-90_farewellindulgencededicationfestivalannualparishfeast-1,,OH,90_farewellindulgencededicationfestivalannualparishfeast,bulčū,bulčū,b u l t͡ʃ uː,,wot,91,true,^ bulčū $,default,b u l.t͡ʃ uː,CVCCV
LAH-90_farewellindulgencededicationfestivalannualparishfeast-1,,LAH,90_farewellindulgencededicationfestivalannualparishfeast,bulčū,bulčū,b u l t͡ʃ uː,,wot,91,true,^ bulčū $,default,b u l.t͡ʃ uː,CVCCV
EAH-90_farewellindulgencededicationfestivalannualparishfeast-1,,EAH,90_farewellindulgencededicationfestivalannualparishfeast,bulčuγ,bulčuγ,b u l t͡ʃ u γ,,wot,91,true,^ bulčuγ $,default,b u l.t͡ʃ u γ,CVCCVC
WOT-90_farewellindulgencededicationfestivalannualparishfeast-1,,WOT,90_farewellindulgencededicationfestivalannualparishfeast,bolčuγ,bolčuγ,b o l t͡ʃ u γ,,wot,91,true,^ bolčuγ $,default,b o l.t͡ʃ u γ,CVCCVC
H-91_oxalsooxgoatramwithoutorwithsmallorunusualhornsstupid-1,,H,91_oxalsooxgoatramwithoutorwithsmallorunusualhornsstupid,bugå,bugå,b u ɡ ɒ,,wot,92,true,^ bugå $,default,b u ɡ ɒ,CVCV
EAH-91_oxalsooxgoatramwithoutorwithsmallorunusualhornsstupid-1,,EAH,91_oxalsooxgoatramwithoutorwithsmallorunusualhornsstupid,buga,buga,b u ɡ a,,wot,92,true,^ buga $,default,b u ɡ a,CVCV
WOT-91_oxalsooxgoatramwithoutorwithsmallorunusualhornsstupid-1,,WOT,91_oxalsooxgoatramwithoutorwithsmallorunusualhornsstupid,buga,buga,b u ɡ a,,wot,92,true,^ buga $,default,b u ɡ a,CVCV
H-92_volgabulgar-1,,H,92_volgabulgar,bulår,bulår,b u l ɒ r,,wot,93,true,^ bulår $,default,b u l ɒ r,CVCVC
EAH-92_volgabulgar-1,,EAH,92_volgabulgar,bular,bular,b u l a r,,wot,93,true,^ bular $,default,b u l a r,CVCVC
WOT-92_volgabulgar-1,,WOT,92_volgabulgar,bular,bular,b u l a r,,wot,93,true,^ bular $,default,b u l a r,CVCVC
H-93_steamvapourfumesheat-1,,H,93_steamvapourfumesheat,būs,būs,b uː s,,wot,94,true,^ būs $,default,b uː s,CVC
EAH-93_steamvapourfumesheat-1,,EAH,93_steamvapourfumesheat,būs,būs,b uː s,,wot,94,true,^ būs $,default,b uː s,CVC
WOT-93_steamvapourfumesheat-1,,WOT,93_steamvapourfumesheat,būs,būs,b uː s,,wot,94,true,^ būs $,default,b uː s,CVC
H-94_wheattriticum-1,,H,94_wheattriticum,būzå,būzå,b uː z ɒ,,wot,95,true,^ būzå $,default,b uː z ɒ,CVCV
OH-94_wheattriticum-1,,OH,94_wheattriticum,būza,būza,b uː z a,,wot,95,true,^ būza $,default,b uː z a,CVCV
EAH-94_wheattriticum-1,,EAH,94_wheattriticum,buγzai,buγzai,b u γ z a i,,wot,95,true,^ buγzai $,default,b u γ z a.i,CVCCVV
WOT-94_wheattriticum-1,,WOT,94_wheattriticum,buγδay,buγδay,b u γ δ a j,,wot,95,true,^ buγδay $,default,b u γ.δ a j,CVCCVC
H-95_clubmacereedmace-1,,H,95_clubmacereedmace,buzogāń,buzogāń,b u z o ɡ aː ɲ,,wot,96,true,^ buzogāń $,default,b u z o ɡ aː ɲ,CVCVCVC
EAH-95_clubmacereedmace-1,,EAH,95_clubmacereedmace,buzgan,buzgan,b u z ɡ a n,,wot,96,true,^ buzgan $,default,b u z.ɡ a n,CVCCVC
WOT-95_clubmacereedmace-1,,WOT,95_clubmacereedmace,buzgan,buzgan,b u z ɡ a n,,wot,96,true,^ buzgan $,default,b u z.ɡ a n,CVCCVC
H-96_beech-1,,H,96_beech,bük,bük,b y k,,wot,97,true,^ bük $,default,b y k,CVC
EAH-96_beech-1,,EAH,96_beech,bik,bik,b i k,,wot,97,true,^ bik $,default,b i k,CVC
WOT-96_beech-1,,WOT,96_beech,bik,bik,b i k,,wot,97,true,^ bik $,default,b i k,CVC
H-97_sin-1,,H,97_sin,bǖn,bǖn,b yː n,,wot,98,true,^ bǖn $,default,b yː n,CVC
EAH-97_sin-1,,EAH,97_sin,bǖn,bǖn,b yː n,,wot,98,true,^ bǖn $,default,b yː n,CVC
WOT-97_sin-1,,WOT,97_sin,bǖn,bǖn,b yː n,,wot,98,true,^ bǖn $,default,b yː n,CVC
H-98_bluntendofsomethingarodwithanendcutobtuseendofafieldstriptheshortersideorendofapieceoffurniturefootofthehill-1,,H,98_bluntendofsomethingarodwithanendcutobtuseendofafieldstriptheshortersideorendofapieceoffurniturefootofthehill,bütü,bütü,b y t y,,wot,99,true,^ bütü $,default,b y t y,CVCV
EAH-98_bluntendofsomethingarodwithanendcutobtuseendofafieldstriptheshortersideorendofapieceoffurniturefootofthehill-1,,EAH,98_bluntendofsomethingarodwithanendcutobtuseendofafieldstriptheshortersideorendofapieceoffurniturefootofthehill,bütüγ,bütüγ,b y t y γ,,wot,99,true,^ bütüγ $,default,b y t y γ,CVCVC
WOT-98_bluntendofsomethingarodwithanendcutobtuseendofafieldstriptheshortersideorendofapieceoffurniturefootofthehill-1,,WOT,98_bluntendofsomethingarodwithanendcutobtuseendofafieldstriptheshortersideorendofapieceoffurniturefootofthehill,bütüγ,bütüγ,b y t y γ,,wot,99,true,^ bütüγ $,default,b y t y γ,CVCVC
H-99_magical-1,,H,99_magical,bǖvös,bǖvös,b yː v ø s,,wot,100,true,^ bǖvös $,default,b yː v ø s,CVCVC
